date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:24	26268/26268	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:fa843c891420390338905e0ac01debe0	https://porto-demo2.myshopify.com/de/collections/shop.oembed?page=2	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/shop4658.oembed	(from https://porto-demo2.myshopify.com/de/collections/shop?page=2)
21:08:25	157929/157929	---MCZ	200	added ('OK')	text/html	etag:cacheable:332a6e1eb75817514e4c7508fc4a6f08	https://porto-demo2.myshopify.com/de/collections/shop/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/shop/products/blue-high-hill.html	(from https://porto-demo2.myshopify.com/de/collections/shop?page=2)
21:08:26	151779/151779	---MCZ	200	added ('OK')	text/html	etag:cacheable:0a676a6335db7d805f2ea484bcf66852	https://porto-demo2.myshopify.com/de/collections/shop/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/shop/products/black-belt.html	(from https://porto-demo2.myshopify.com/de/collections/shop?page=2)
21:08:26	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:25%20GMT	https://porto-demo2.myshopify.com/de/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/all/products/black-belt	(from https://porto-demo2.myshopify.com/de/collections/shop?page=2)
21:08:27	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:25%20GMT	https://porto-demo2.myshopify.com/de/collections/all/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/all/products/black-belt	(from https://porto-demo2.myshopify.com/de/collections/shop?page=2)
21:08:27	1441/1441	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a52363a64be614137737575c4451aec2	https://porto-demo2.myshopify.com/de/products/women-spring-casual-shoes.oembed	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/products/women-spring-casual-shoes.oembed	(from https://porto-demo2.myshopify.com/de/collections/shop/products/women-spring-casual-shoes)
21:08:28	82248/82248	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0dd3131c27cae47c968d7f4d8bb24cc7	https://porto-demo2.myshopify.com/de/collections/shop/products/POST	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/shop/products/POST	(from https://porto-demo2.myshopify.com/de/collections/shop/products/women-spring-casual-shoes)
21:08:30	1684/1684	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d7ccfd4ac92b3e85ac056954e5b86c60	https://porto-demo2.myshopify.com/de/products/travel-bag.oembed	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/products/travel-bag.oembed	(from https://porto-demo2.myshopify.com/de/collections/shop/products/travel-bag)
21:08:34	82248/82248	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0dd3131c27cae47c968d7f4d8bb24cc7	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/POST	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/POST	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:34	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:33%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/black-belt	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:35	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:33%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/black-belt	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:35	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:34%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:36	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:34%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:36	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:35%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/blue-high-hill	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:37	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:35%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/brown-backpack	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:37	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:36%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/brown-backpack	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:38	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:37%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/high-hill-casual	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:39	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:37%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/high-hill-casual	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:39	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:38%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-brown-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-brown-belt	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
21:08:40	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:11:39%20GMT	https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-brown-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-brown-belt	(from https://porto-demo2.myshopify.com/de/collections/top-rated-products/products/men-casual-shoes)
